request_id,k6_endpoint,k6_status,k6_duration_ms,k6_waiting_ms,k6_receiving_ms,nginx_status,nginx_total_ms,nginx_upstream_ms,nginx_connect_ms,nginx_header_ms,gateway_status,gateway_total_ms,gateway_auth_ms,gateway_upstream_ms,gateway_other_ms,k6_minus_nginx_ms,nginx_minus_gateway_ms,k6_minus_gateway_ms
45a17230-f287-45b3-888c-0fa2b2a7491d,,,,,,200,71.0,68.0,0.0,68.0,,,,,,,,
8aabe8f4-9184-43f4-8bd7-2e6b75971792,,,,,,200,143.0,144.0,0.0,144.0,,,,,,,,
48df0cf2-953b-4b1f-9589-9e5b6de04b6d,,,,,,200,97.0,96.0,0.0,96.0,,,,,,,,
259c0445-dfb4-4f21-ae5b-3e36afbd30ec,,,,,,200,90.0,92.0,0.0,92.0,,,,,,,,
e2e84d2b-4e61-4f4e-af1a-1a8ab31b2a87,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
0b10f06f-6197-489e-8e4a-681630c6210e,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
7ca6f4ec-8b8f-4300-affc-a0e73e26ae8c,,,,,,200,76.0,76.0,0.0,76.0,,,,,,,,
e726d727-90a7-43f0-b514-324cf7ef61db,,,,,,200,298.0,296.0,0.0,296.0,,,,,,,,
e681493a-a271-421d-9d81-5129c27bba5a,,,,,,200,76.0,76.0,0.0,76.0,,,,,,,,
92b9eee9-53c5-4372-a076-a387deafd287,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
b32a6166-81c0-4fe5-9aca-b8c3afab0408,,,,,,200,79.0,76.0,0.0,76.0,,,,,,,,
cf718744-2cde-4088-90c0-fa425feb6e75,,,,,,200,76.0,76.0,0.0,76.0,,,,,,,,
cfe20f96-b8f4-4bef-a42c-d4b932466117,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
59f1079a-bd5e-487a-b237-5418846d3471,,,,,,200,77.0,80.0,4.0,80.0,,,,,,,,
f91b7d8d-7950-4629-8d82-9ea66fdbb576,,,,,,200,81.0,80.0,0.0,80.0,,,,,,,,
fd2d7901-8af5-41e1-9035-7d3a6bdfebde,,,,,,200,65.0,64.0,0.0,64.0,,,,,,,,
a60a9d64-c945-4fdb-aa3b-4999f85162b9,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
73c04073-f6d3-4a84-bc31-c0096f25f0dd,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
392fbb2e-6728-4baf-91cf-ce5bcf2645fa,,,,,,200,89.0,92.0,4.0,92.0,,,,,,,,
a01e910a-6d4e-4df2-944e-cfdb84ad7c18,,,,,,200,91.0,88.0,0.0,88.0,,,,,,,,
11abbbb3-99ca-425f-a33f-783b1a453a9f,,,,,,200,115.0,116.0,0.0,116.0,,,,,,,,
80f58948-cbb7-4523-8baa-c4e3731d66f2,,,,,,200,173.0,176.0,0.0,176.0,,,,,,,,
1a8082d7-0847-48d0-aca8-22a0981c2ee4,,,,,,200,100.0,100.0,0.0,100.0,,,,,,,,
82dfc9e6-2fa4-4f3e-9dc8-0c376522cb0d,,,,,,200,169.0,168.0,0.0,168.0,,,,,,,,
43beadb9-31f8-4bfc-b785-cbcc33ef2b9c,,,,,,200,134.0,132.0,0.0,132.0,,,,,,,,
d9c3072d-7847-4dd1-be2e-33528d428131,,,,,,200,98.0,96.0,0.0,96.0,,,,,,,,
13992051-6510-4cb8-ac60-d915dc0a5656,,,,,,200,113.0,112.0,0.0,112.0,,,,,,,,
4d603d6e-8ce7-4ac9-bfa9-748b27b94476,,,,,,200,78.0,80.0,8.0,80.0,,,,,,,,
64c6a22c-7496-4ca2-9efb-3349422ae633,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
cb011475-4fe9-4448-aab7-c1a044da942f,,,,,,200,71.0,72.0,0.0,72.0,,,,,,,,
ee42f267-77f6-47db-9b0e-39ea83442740,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
52ab5ef0-0b60-41f9-9273-c115f9e613ce,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
d3fe60db-a76a-4755-bf2e-b5b1660f6e30,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
b53b50e1-47aa-4dfa-9bab-940161041a6c,,,,,,200,86.0,84.0,0.0,84.0,,,,,,,,
6aa25f5e-d283-4afd-8f72-d6b41af3dfd4,,,,,,200,78.0,76.0,0.0,76.0,,,,,,,,
833a50f7-7031-4b99-a324-1dd4030ae264,,,,,,200,133.0,132.0,0.0,132.0,,,,,,,,
ac87ecd1-a9b2-4bdd-a505-eace2dc4b353,,,,,,200,97.0,96.0,0.0,96.0,,,,,,,,
895b99d3-c99f-4b56-9aa9-af825c59ce3c,,,,,,200,76.0,80.0,0.0,80.0,,,,,,,,
c9fd7bb6-9233-40ba-adbf-771556fb7410,,,,,,200,78.0,80.0,4.0,80.0,,,,,,,,
c13fabbb-5184-4874-bc12-99080b5d36cd,,,,,,200,85.0,84.0,0.0,84.0,,,,,,,,
70aa30ad-0338-489a-952e-d0dccc278e26,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
66ebf552-f536-43a3-b870-f908a122707e,,,,,,200,92.0,92.0,0.0,92.0,,,,,,,,
fa76f19b-66a6-4ae2-8a06-cc09dc2da80b,,,,,,200,94.0,96.0,0.0,96.0,,,,,,,,
dbf57b3e-d662-4024-8799-f660fef9b4e5,,,,,,200,71.0,72.0,0.0,72.0,,,,,,,,
aaba452e-794f-475a-acec-15985f553619,,,,,,200,88.0,88.0,4.0,88.0,,,,,,,,
478383fa-e490-45fc-8c8b-4016caff9b64,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
8d090490-f678-4dbd-b181-566ca37604de,,,,,,200,86.0,84.0,0.0,84.0,,,,,,,,
e2e0e0ab-92f3-4189-b0a8-caf20d04ec78,,,,,,200,104.0,104.0,4.0,104.0,,,,,,,,
7b4beaae-864b-4194-b92a-6fe5bde42253,,,,,,200,84.0,84.0,0.0,84.0,,,,,,,,
05d12a51-a4f0-4f6b-91dd-22f92e4db58d,,,,,,200,71.0,72.0,0.0,72.0,,,,,,,,
158de394-3e98-49ec-9b85-4e1bda295005,,,,,,200,71.0,68.0,0.0,68.0,,,,,,,,
59ea2f8c-9f67-4bc0-8c9a-31fa8101c9d9,,,,,,200,124.0,120.0,0.0,120.0,,,,,,,,
6d205510-d256-4947-9910-6e414130475d,,,,,,200,101.0,100.0,0.0,100.0,,,,,,,,
51fc54cd-fd3d-48c7-a47f-1075f3486987,,,,,,200,84.0,88.0,0.0,88.0,,,,,,,,
696776e4-630e-4409-b1d2-ad37d9f1e3e7,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
2cca6642-c14a-4ea2-9808-2ffaa07b3676,,,,,,200,95.0,96.0,0.0,96.0,,,,,,,,
09b17671-e628-45c5-9755-3855816fca29,,,,,,200,85.0,84.0,0.0,84.0,,,,,,,,
f982c72f-b1a1-40f2-b269-35efa62e0629,,,,,,200,74.0,76.0,4.0,76.0,,,,,,,,
709a18a6-574e-40f5-9962-55241060b12a,,,,,,200,95.0,100.0,0.0,100.0,,,,,,,,
1e0d4452-4bd2-4178-805b-b8043d7b700e,,,,,,200,92.0,92.0,4.0,92.0,,,,,,,,
b992f5cf-8e36-4692-acb9-0679c26ff376,,,,,,200,88.0,84.0,0.0,84.0,,,,,,,,
dde07c9e-0d38-4d23-8d5b-08a530a9af7e,,,,,,200,102.0,100.0,0.0,100.0,,,,,,,,
74793289-3c58-4caa-9953-d0b970358e10,,,,,,200,83.0,80.0,0.0,80.0,,,,,,,,
a24c7391-332f-4c87-9743-23bb1ffff5ff,,,,,,200,71.0,72.0,0.0,72.0,,,,,,,,
df037f44-679a-41ee-a4d6-62a7d9c9dd9b,,,,,,200,133.0,132.0,0.0,132.0,,,,,,,,
a51ae037-320c-4477-8bac-10eca52bd3c8,,,,,,200,79.0,80.0,0.0,80.0,,,,,,,,
c7bf180c-db97-4132-9008-ce7012fc712d,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
84deff04-4eae-4b34-9c8d-65110f29fc8e,,,,,,200,81.0,84.0,4.0,84.0,,,,,,,,
688962df-e6b7-4211-b47a-6e97b6617818,,,,,,200,72.0,72.0,4.0,72.0,,,,,,,,
3714f57c-5742-4979-972b-3280e389d1a6,,,,,,200,79.0,76.0,0.0,76.0,,,,,,,,
1bd6879a-8b10-4d08-b431-8e873aff1180,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
41e49003-d4e4-40e8-b416-5f9af6cee241,,,,,,200,69.0,68.0,0.0,68.0,,,,,,,,
7e26c1bd-d970-4c58-9c0b-7e1b3a7342a7,,,,,,200,68.0,68.0,0.0,68.0,,,,,,,,
8c395418-be17-4978-8267-aa40b6666857,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
453112b0-e864-450f-bd53-7a29e5c7c76c,,,,,,200,84.0,84.0,8.0,84.0,,,,,,,,
254927f0-8bcc-4f8f-bde8-7e4686cd2e51,,,,,,200,119.0,116.0,4.0,116.0,,,,,,,,
8ea4e1d6-82e3-4ff4-a60d-7b39ef98db94,,,,,,200,87.0,84.0,0.0,84.0,,,,,,,,
bdc49f4b-a580-41db-a1dd-1ba604e8c5cd,,,,,,200,100.0,100.0,0.0,100.0,,,,,,,,
13f2dab5-9f7f-4ea7-9dbf-956219b63594,,,,,,200,99.0,96.0,0.0,96.0,,,,,,,,
3af70a58-5ed4-4987-b1a7-651b9e1d828e,,,,,,200,127.0,128.0,0.0,128.0,,,,,,,,
9caa4ef7-191a-43e0-8deb-94f2572d0337,,,,,,200,97.0,100.0,4.0,100.0,,,,,,,,
e64b3a31-6a80-4315-a1a5-802160ce7cdc,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
b6ed0190-dd3c-4032-bf20-ac20ff0b8d91,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
601e3967-e7b0-45fc-a831-f68ef820bd7a,,,,,,200,76.0,76.0,4.0,76.0,,,,,,,,
c8fa315f-b02f-4368-84ef-d139c07fbca6,,,,,,200,86.0,84.0,0.0,84.0,,,,,,,,
596cb6ea-59eb-4474-99d8-5821224bb3dc,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
19ccbccb-1a30-4b69-b9c3-9108203dedf1,,,,,,200,108.0,108.0,4.0,108.0,,,,,,,,
f7876aa2-cfb8-4c95-ba98-f0a10696720e,,,,,,200,70.0,72.0,0.0,72.0,,,,,,,,
af34c8b0-13c8-4052-b342-0928c8dfe396,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
c7b15753-cb76-4f23-9d57-54a55a4cbaab,,,,,,200,70.0,72.0,4.0,72.0,,,,,,,,
7f68e764-2ad2-413f-9d80-acdcb7f1351c,,,,,,200,87.0,84.0,0.0,84.0,,,,,,,,
80f3e9f7-a7fe-4196-9630-a541a7c9b7f2,,,,,,200,74.0,76.0,4.0,76.0,,,,,,,,
b71f9801-54c7-448e-b7a9-4a2840905a30,,,,,,200,69.0,68.0,0.0,68.0,,,,,,,,
8d6246d5-43c2-482a-a57b-55eae13a676a,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
af805631-eb34-43f8-b664-c7eef55b16b1,,,,,,200,133.0,132.0,0.0,132.0,,,,,,,,
4100a9ac-4612-41f4-a2b8-b5ac20e4c79b,,,,,,200,69.0,64.0,0.0,64.0,,,,,,,,
09afd3ab-9734-424f-a347-a8fe2618bf1a,,,,,,200,71.0,68.0,0.0,68.0,,,,,,,,
41af5ad5-2572-42b8-8ddb-196b4ea56422,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
7fe657a4-b1bf-412e-8c9f-3758a34d73fa,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
ad1f354e-8194-45b8-a66f-99e43daf7e71,,,,,,200,66.0,68.0,0.0,68.0,,,,,,,,
90709214-5f7b-45e5-91b3-f280f115d67c,,,,,,200,88.0,88.0,0.0,88.0,,,,,,,,
51824ed0-1b30-4559-9af7-dbe4fe2180f2,,,,,,200,91.0,92.0,4.0,92.0,,,,,,,,
807f3112-c682-46c4-ad79-c7e436901a47,,,,,,200,68.0,68.0,0.0,68.0,,,,,,,,
8f0181e4-a5df-415f-9d36-31fc6cd7f233,,,,,,200,82.0,80.0,0.0,80.0,,,,,,,,
33816510-681e-45ef-b568-b0f1f1174ccf,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
f9282344-8327-4d8b-8974-debaaba5b3cb,,,,,,200,74.0,68.0,0.0,68.0,,,,,,,,
ae33b2da-4f48-4963-b4d0-069da68ac7e1,,,,,,200,68.0,68.0,0.0,68.0,,,,,,,,
4fb14620-9b09-48fe-8768-1192d27968c5,,,,,,200,124.0,124.0,0.0,124.0,,,,,,,,
9ddaaf57-3abb-478e-b84d-59e1e845de27,,,,,,200,75.0,72.0,0.0,72.0,,,,,,,,
6bd38ece-c386-494a-bc4b-178c9df83f9a,,,,,,200,85.0,84.0,0.0,84.0,,,,,,,,
967e3484-6eb0-4fa6-a69c-aa2bd343e06f,,,,,,200,78.0,80.0,0.0,80.0,,,,,,,,
ecbf0625-7de1-4084-b58c-364558aa7987,,,,,,200,78.0,76.0,0.0,76.0,,,,,,,,
19abe6f6-2233-4b7a-937d-34489607a8a0,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
bddb3e8c-6f5f-452c-ad68-4426bded2d31,,,,,,200,80.0,80.0,0.0,80.0,,,,,,,,
e1f88931-bc19-4d40-bcc8-9186abcfac32,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
fc61b63a-ef7e-488e-ad0d-411f0eec2894,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
e1e85f0e-6dc8-4786-ab0b-edbb4764fd0d,,,,,,200,68.0,64.0,0.0,64.0,,,,,,,,
65d3972e-c581-4175-abf8-c6651135112c,,,,,,200,69.0,72.0,4.0,72.0,,,,,,,,
a2f2c9eb-420f-4ad3-9946-ef9d6525486a,,,,,,200,82.0,84.0,0.0,84.0,,,,,,,,
849fd37e-1550-4009-aed8-658906cc60b5,,,,,,200,81.0,80.0,0.0,80.0,,,,,,,,
8bacadb0-bfd0-443b-80cb-5d1365c225dd,,,,,,200,86.0,88.0,0.0,88.0,,,,,,,,
bdffd7ff-815b-4ef7-b101-6361312a65e0,,,,,,200,139.0,140.0,0.0,140.0,,,,,,,,
592e879c-05a7-419d-b219-08f556721128,,,,,,200,366.0,368.0,0.0,368.0,,,,,,,,
bf3565b4-157a-42f3-a06c-16688a11e474,,,,,,200,94.0,92.0,0.0,92.0,,,,,,,,
4794b470-c7ae-4c0a-9240-02792159f040,,,,,,200,79.0,80.0,4.0,80.0,,,,,,,,
628d49cc-4488-4aac-873d-e238616d8fce,,,,,,200,74.0,76.0,4.0,76.0,,,,,,,,
e6d75302-d012-4a09-8722-47292747f93e,,,,,,200,80.0,80.0,0.0,80.0,,,,,,,,
2dcf962e-9b02-410a-b90e-ea89d5209422,,,,,,200,98.0,96.0,0.0,96.0,,,,,,,,
d01fb103-26b0-4312-b970-57de751a8bef,,,,,,200,95.0,100.0,4.0,100.0,,,,,,,,
cdf3b03c-0bdd-4684-aa6b-ac97cfb6f050,,,,,,200,89.0,92.0,0.0,92.0,,,,,,,,
82452196-30e6-49e4-881a-a412773d6955,,,,,,200,80.0,80.0,0.0,80.0,,,,,,,,
04568ec1-0d45-418d-8855-2d15749ca54c,,,,,,200,116.0,116.0,0.0,116.0,,,,,,,,
00acc589-3ab3-4dd1-a696-0b3ac73c534d,,,,,,200,84.0,84.0,0.0,84.0,,,,,,,,
37606226-8ec1-4d15-9bcb-00d7ee8f4217,,,,,,200,84.0,84.0,0.0,84.0,,,,,,,,
935f23f6-8eaf-4a68-8d72-79aebb098077,,,,,,200,86.0,88.0,0.0,88.0,,,,,,,,
c83fc480-e8a6-4fe8-906e-ebf313346578,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
2b0cdcf1-4dca-44bc-b056-3d4e08a1b72f,,,,,,200,114.0,112.0,0.0,112.0,,,,,,,,
3ade84cb-66e2-4c6e-b4b0-e5232448c062,,,,,,200,201.0,200.0,0.0,200.0,,,,,,,,
7418261e-87d5-4564-b5cf-b9a46aa3da44,,,,,,200,80.0,80.0,0.0,80.0,,,,,,,,
a31cc435-5d97-4032-8603-5f45b115aa30,,,,,,200,86.0,80.0,0.0,80.0,,,,,,,,
3e7c9650-c46c-4208-855e-d4ca748d1124,,,,,,200,120.0,120.0,0.0,120.0,,,,,,,,
8267131b-4043-40e8-ad8f-384daca991a5,,,,,,200,74.0,76.0,4.0,76.0,,,,,,,,
ff2739c5-5d72-4222-b902-1e55ee34862f,,,,,,200,93.0,96.0,4.0,96.0,,,,,,,,
a991622e-1736-49c9-9df0-8fa2327ac657,,,,,,200,75.0,72.0,0.0,72.0,,,,,,,,
3bdb82ca-02ae-4921-a7c9-99cc82d338ca,,,,,,200,72.0,68.0,0.0,68.0,,,,,,,,
e517cac4-f1c5-417c-b77b-c9deafe13227,,,,,,200,309.0,308.0,0.0,308.0,,,,,,,,
b5e611a2-c4c4-407c-9d4a-d0bc896af4ef,,,,,,200,152.0,148.0,0.0,148.0,,,,,,,,
7316f2f8-c720-43a0-8241-d4dc38930811,,,,,,200,80.0,80.0,0.0,80.0,,,,,,,,
c485b49c-c133-4f74-9e35-b62d16587e89,,,,,,200,181.0,184.0,0.0,184.0,,,,,,,,
346e1127-2478-42ab-b878-cc1d303b809c,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
6689b1fc-c74f-495e-b14f-6305c4802638,,,,,,200,108.0,108.0,0.0,108.0,,,,,,,,
2219cf32-18bf-41b8-8bb0-4d224ece1185,,,,,,200,66.0,68.0,0.0,68.0,,,,,,,,
d98c23b1-f351-40ce-b18a-451abd577b6c,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
8b08076a-bc7c-4ff9-ae93-68a0993560df,,,,,,200,288.0,288.0,4.0,288.0,,,,,,,,
ffdfabee-c10c-4c40-bc1e-068b848fe61b,,,,,,200,358.0,360.0,0.0,360.0,,,,,,,,
53812dc5-3c31-48e9-be9f-24c844dbb4df,,,,,,200,235.0,236.0,0.0,236.0,,,,,,,,
12a8b3e2-e9ca-4e59-9196-439b89371ea5,,,,,,200,97.0,100.0,0.0,100.0,,,,,,,,
81174c35-8c72-4b81-8ded-1e1c6f56a07c,,,,,,200,169.0,168.0,0.0,168.0,,,,,,,,
dbc3361d-9f3c-49c1-8977-7b58414399f7,,,,,,200,80.0,80.0,0.0,80.0,,,,,,,,
2a1af05d-75c7-4cdd-9b57-2ba8899de5be,,,,,,200,67.0,68.0,0.0,68.0,,,,,,,,
03bec513-2d5c-4f2c-bd70-69f97d4083cc,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
567f2480-bacc-4422-a372-f4507e26fd84,,,,,,200,66.0,64.0,0.0,64.0,,,,,,,,
72e4c726-cb21-4391-9c86-bfae2a3f5e0c,,,,,,200,95.0,96.0,0.0,96.0,,,,,,,,
32a44a7a-36f6-496e-9ba8-b1c578c02755,,,,,,200,85.0,84.0,0.0,84.0,,,,,,,,
53ca58d8-373c-48e1-b019-6fee17b6a032,,,,,,200,82.0,84.0,8.0,84.0,,,,,,,,
0cca1271-3266-48fe-b33d-c4381cb6858e,,,,,,200,92.0,88.0,0.0,88.0,,,,,,,,
8d82fa82-a3c9-4fdb-ad46-0d9b7a2cf2d3,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
ca02c787-c00d-4684-94fc-fc09850fbc53,,,,,,200,85.0,88.0,4.0,88.0,,,,,,,,
1b6327c2-6e81-4d7a-b5f8-5fb4fa23f2d1,,,,,,200,69.0,68.0,0.0,68.0,,,,,,,,
ea6048bb-892f-46ca-a3f4-444e8e9625a5,,,,,,200,64.0,64.0,0.0,64.0,,,,,,,,
44e9b00a-50ff-4a1a-97c6-0ffd5a45ecd1,,,,,,200,69.0,68.0,0.0,68.0,,,,,,,,
87878746-7938-4563-8c7f-28a30ff740eb,,,,,,200,72.0,76.0,4.0,76.0,,,,,,,,
0f4829de-969d-46dc-88b3-29fd67b00646,,,,,,200,140.0,140.0,4.0,140.0,,,,,,,,
19541187-cf6b-4b0b-8d5d-229d1085da31,,,,,,200,76.0,76.0,0.0,76.0,,,,,,,,
4e08ce34-7e51-4632-8cb2-c3691e679dec,,,,,,200,123.0,124.0,4.0,124.0,,,,,,,,
5aafdeb4-50b1-46e1-9d0f-c49efe61b5d1,,,,,,200,115.0,108.0,0.0,108.0,,,,,,,,
c6818140-0bb4-4a86-8df0-ed177e6badd9,,,,,,200,96.0,96.0,0.0,96.0,,,,,,,,
10e9edd6-b3c6-40f0-b00c-2500c3ee75f9,,,,,,200,84.0,80.0,0.0,80.0,,,,,,,,
41a6f882-e7b2-47f7-b5c3-df58a1c6f065,,,,,,200,89.0,88.0,0.0,88.0,,,,,,,,
ba2c65f6-4d1a-44e3-8e1f-97dbfb6f3033,,,,,,200,79.0,80.0,0.0,80.0,,,,,,,,
1072a910-445e-43de-84f6-22719db32d54,,,,,,200,75.0,72.0,0.0,72.0,,,,,,,,
a18383e1-f57e-4f60-84b3-eec2b09691d2,,,,,,200,81.0,76.0,0.0,76.0,,,,,,,,
1a94b74f-7ecf-4570-942c-de5688cffb00,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
d8577c32-35bb-4dcb-80da-ed3c28af6928,,,,,,200,78.0,80.0,0.0,80.0,,,,,,,,
ee1dc0fe-7722-4987-a867-fb102ba55648,,,,,,200,102.0,100.0,0.0,100.0,,,,,,,,
edeba0a7-263f-491a-9387-a00827db0099,,,,,,200,82.0,80.0,0.0,80.0,,,,,,,,
dbfcfb7b-f83f-4315-8403-f8aed6b033c3,,,,,,200,163.0,160.0,0.0,160.0,,,,,,,,
7efd58a2-9565-48fc-ac81-cbb4bab5bf1d,,,,,,200,150.0,148.0,0.0,148.0,,,,,,,,
e90a732a-7314-4c0f-834d-4ba1fa9354b6,,,,,,200,129.0,128.0,0.0,128.0,,,,,,,,
4658987d-9769-4d68-9056-f3ac8a1a67ff,,,,,,200,156.0,156.0,0.0,156.0,,,,,,,,
3019c92b-99e7-43fd-9c83-5e09788947c5,,,,,,200,129.0,128.0,0.0,128.0,,,,,,,,
745f549a-ddd2-45ca-bda6-9f8ff32a1906,,,,,,200,190.0,192.0,4.0,192.0,,,,,,,,
12a88697-bfcd-4003-b9b0-d23bdf13383e,,,,,,200,88.0,84.0,0.0,84.0,,,,,,,,
8a03a652-4f18-4959-b41f-0c0e3c3b6a8b,,,,,,200,74.0,76.0,4.0,76.0,,,,,,,,
ce8cd597-fe74-4756-89b3-0830295dc8e0,,,,,,200,71.0,72.0,0.0,72.0,,,,,,,,
1e5545a3-f96b-41e5-af8a-38bec2eda309,,,,,,200,79.0,80.0,0.0,80.0,,,,,,,,
34184201-a696-4034-aadb-7150fa0a3de2,,,,,,200,113.0,116.0,0.0,116.0,,,,,,,,
086f600d-4973-42c5-9bc9-6bad58f5eeb3,,,,,,200,84.0,84.0,4.0,84.0,,,,,,,,
a6dd8e5a-9f13-4fe7-a76b-d369e3b37ca1,,,,,,200,90.0,92.0,0.0,92.0,,,,,,,,
3ec0c6c5-a8b7-4467-b79a-da5da14eac43,,,,,,200,84.0,84.0,0.0,84.0,,,,,,,,
973e8e22-e40c-4357-9192-099f9c2ebc9e,,,,,,200,212.0,212.0,0.0,212.0,,,,,,,,
2e0f7d94-5d6c-45e6-b8d2-6eb34d25ef7b,,,,,,200,191.0,192.0,0.0,192.0,,,,,,,,
1b2f71ed-a0de-443f-9b31-f29264ca7a82,,,,,,200,140.0,140.0,0.0,140.0,,,,,,,,
977c1741-091d-4601-9232-25debbbb101f,,,,,,200,85.0,88.0,4.0,88.0,,,,,,,,
bed2998b-fb4d-4ebd-a76f-9cd083e2d454,,,,,,200,80.0,80.0,4.0,80.0,,,,,,,,
3f9ea413-feae-4083-8438-642b7d81f69a,,,,,,200,86.0,88.0,0.0,88.0,,,,,,,,
49201c13-36dc-42a6-8f59-d5278671d5f3,,,,,,200,83.0,84.0,4.0,84.0,,,,,,,,
933f5231-1664-4090-8d6c-5eb27aea94c6,,,,,,200,89.0,88.0,0.0,88.0,,,,,,,,
9e9eea0d-d9a9-4dd3-93fe-bc36f3eeabb8,,,,,,200,77.0,80.0,4.0,80.0,,,,,,,,
624fbfd2-094c-4483-9d01-a1a341755330,,,,,,200,71.0,72.0,4.0,72.0,,,,,,,,
f3b806fa-e2fd-4d87-afa2-81b1cfa87d59,,,,,,200,79.0,76.0,0.0,76.0,,,,,,,,
3c1040a4-c820-41a3-b51b-3e16597fb560,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
654aa1c9-1f5f-488a-b05f-ad0be5663c17,,,,,,200,79.0,80.0,0.0,80.0,,,,,,,,
2de88c48-c571-4967-8050-c93160d8c443,,,,,,200,90.0,88.0,0.0,88.0,,,,,,,,
2ed67e32-e63a-46a8-96d3-f7bd50b46ddb,,,,,,200,292.0,292.0,0.0,292.0,,,,,,,,
daa59a9e-da4d-49f5-96ad-e95187142e74,,,,,,200,305.0,308.0,4.0,308.0,,,,,,,,
1c3215a9-e31c-4394-86be-655fecc9a700,,,,,,200,88.0,88.0,0.0,88.0,,,,,,,,
96dd0e08-e944-497c-b41f-056e5619aaaa,,,,,,200,115.0,112.0,0.0,112.0,,,,,,,,
911df52a-3b68-429c-9023-17cdec6590f0,,,,,,200,78.0,76.0,0.0,76.0,,,,,,,,
802426bf-955f-4937-a6f4-ac6acaeb54d2,,,,,,200,70.0,72.0,0.0,72.0,,,,,,,,
35e5c20f-f80a-4f14-baf2-49052fb81ab3,,,,,,200,65.0,68.0,0.0,68.0,,,,,,,,
4dab5710-d252-4150-b3db-88a05a78f9c1,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
c8094465-0969-40b5-80df-1a82ce01dd5d,,,,,,200,104.0,104.0,0.0,104.0,,,,,,,,
d5a5c126-99c0-4f2f-a649-bc8c0ac09633,,,,,,200,95.0,92.0,0.0,92.0,,,,,,,,
ed031e29-5f5f-47bf-bd67-f7dc118bc8b5,,,,,,200,74.0,76.0,0.0,76.0,,,,,,,,
cc642291-061e-4f8e-befb-7bbc8ee04bb2,,,,,,200,68.0,64.0,0.0,64.0,,,,,,,,
7b79064e-1dac-4ca3-b83f-c992ec5c7177,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
3d1250bb-c222-4528-ae37-a211a647c6ce,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
2c6751d6-6966-4e31-9dd2-a986defdd10a,,,,,,200,119.0,120.0,0.0,120.0,,,,,,,,
06abfdf6-d13d-4997-8774-1078fa241113,,,,,,200,364.0,364.0,0.0,364.0,,,,,,,,
e2648d18-56ee-41f0-b760-8db969fffab1,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
61ec8d9a-9382-4ad9-9389-c49f3cabc5ba,,,,,,200,102.0,104.0,0.0,104.0,,,,,,,,
d8609cc0-4a8d-409a-bc49-55bd611ef0f2,,,,,,200,83.0,84.0,0.0,84.0,,,,,,,,
1c35e537-1254-42f5-ab7f-767927ea3582,,,,,,200,78.0,76.0,0.0,76.0,,,,,,,,
8f2cd513-61da-4dae-bc84-1a43d1f4e5f3,,,,,,200,70.0,72.0,0.0,72.0,,,,,,,,
f868735d-ff65-4178-a12f-8e424b053a62,,,,,,200,70.0,72.0,0.0,72.0,,,,,,,,
cf5fc837-2633-4255-8d84-a4acd03753e7,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
ed971205-9911-46e3-a1d1-af358fec334d,,,,,,200,83.0,84.0,4.0,84.0,,,,,,,,
